stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code,level_id
de:09174:6850_G,,Dachau Stadt,,48.266344000000,11.440485000000,1,,0,,
de:09174:6880_G,,Schwabhausen,,48.301326000000,11.364587000000,1,,0,,
de:09174:6920_G,,Erdweg,,48.333030000000,11.303995000000,1,,0,,
de:09162:7000,,Hauptbahnhof Nord,,48.141346000000,11.559934000000,1,,0,,
de:09162:1:1:1,,Karlsplatz (Stachus),Steig 1,48.138378000000,11.565019000000,0,de:09162:1,0,1,2
de:09162:1:1:91,,Karlsplatz (Stachus),Steig 1,48.138378000000,11.565019000000,0,de:09162:1,0,91,2
de:09162:1:2:3,,Karlsplatz (Stachus),Steig 2+3,48.138360000000,11.565189000000,0,de:09162:1,0,3,2
de:09162:1:2:2,,Karlsplatz (Stachus),Steig 2+3,48.138648000000,11.565189000000,0,de:09162:1,0,2,2
de:09162:1:2:92,,Karlsplatz (Stachus),Steig 2+3,48.138648000000,11.565189000000,0,de:09162:1,0,92,2
de:09162:1:4:4,,Karlsplatz (Stachus),Steig 4,48.138636000000,11.565360000000,0,de:09162:1,0,4,2
de:09162:1:5:5,,Karlsplatz (Stachus),Steig 5,48.139289000000,11.564606000000,0,,0,5,2
de:09162:1:6:6,,Karlsplatz (Stachus),Steig 6+8,48.138792000000,11.565648000000,0,,0,6,2
de:09162:1:6:8,,Karlsplatz (Stachus),Steig 6+8,48.138540000000,11.565603000000,0,,0,8,2
de:09162:1:7:7,,Karlsplatz (Stachus),Steig 7,48.138960000000,11.564902000000,0,,0,7,2
de:09162:1:8:10,,Karlsplatz (Stachus),Steig 9/10,48.139727000000,11.564938000000,0,,0,10,2
de:09162:1:8:93,,Karlsplatz (Stachus),Steig 9/10,48.139709000000,11.564983000000,0,,0,93,2
de:09162:1:8:9,,Karlsplatz (Stachus),Steig 9/10,48.139949000000,11.564588000000,0,,0,9,2
de:09162:1:9:94,,Karlsplatz (Stachus),Steig 14/94,48.140015000000,11.564147000000,0,,0,94,2
de:09162:1:9:14,,Karlsplatz (Stachus),Steig 14/94,48.140033000000,11.564094000000,0,,0,14,2
de:09162:1:40:81,,Karlsplatz (Stachus),Gleis 1+2,48.139379000000,11.565701000000,0,de:09162:1,0,81,3
de:09162:1:40:82,,Karlsplatz (Stachus),Gleis 1+2,48.139481000000,11.565836000000,0,de:09162:1,0,82,3
de:09162:1:38:38,,Karlsplatz (Stachus),Ungültig St. 38,48.139194000000,11.564552000000,0,de:09162:1,0,38,2
de:09162:1:31:41,,Karlsplatz (Stachus),Steig 41,48.139385000000,11.564803000000,0,,0,41,2
de:09162:1:32:72,,Karlsplatz (Stachus),Steig 72,48.140105000000,11.565657000000,0,,0,72,2
de:09162:1:33:73,,Karlsplatz (Stachus),DEAKTIV,48.136190000000,11.564615000000,0,de:09162:1,0,73,2
de:09162:1:34:74,,Karlsplatz (Stachus),"Veraltet, Steig 74",48.137323000000,11.563707000000,0,,0,74,2
de:09162:1:35:75,,Karlsplatz (Stachus),Steig 75,48.139523000000,11.565091000000,0,,0,75,2
de:09162:1:41:71,,Karlsplatz (Stachus),"Veraltet, Steig 71",48.139739000000,11.566231000000,0,de:09162:1,0,71,2
